licenseNo,name,address,phone,lat,lng,refractometer,eyeChart,licensedOn
PHMB220023170035082200002,한빛안경랜드,서울특별시 금천구 금하로 716 (시흥동),,37.4507958,126.9091495,0,0,2002-12-31
PHMB220194580016082200001,김안경원,충청남도 서천군 서천읍 충절로41번길 5-6,,36.0761356,126.6870576,1,1,2002-12-30
PHMB220023220033082200009,도곡금강안경,"서울특별시 강남구 언주로30길 56, 2층 211호 (도곡동, 삼성타워팰리스)",62431001,37.4883436,127.0543187,1,1,2002-12-30
PHMB220024210020082200002,시선안경원,강원특별자치도 동해시 청운1길 48 (쇄운동),033-521-1311,37.4860144,129.1083585,1,1,2002-12-26
PHMB220024200028082200001,안경진정성 이마트강릉점,강원특별자치도 강릉시 경강로 2398-10 (송정동),033-651-1301,37.7706117,128.9224922,3,1,2002-12-26
PHMB220023780063082200003,눈큰나라,경기도 성남시 중원구 은이로5번길 23 (은행동),,37.459584,127.166004,1,1,2002-12-26
PHMB220023220033082200008,아이디안경,"서울특별시 강남구 남부순환로 2912, 우성아파트상가 1층 (대치동)",,37.4909597,127.0571202,1,1,2002-12-23
PHMB220024610020082200001,안경나라,충청남도 예산군 예산읍 예산로 116,041-335-8859,36.6791325,126.837732,1,1,2002-12-18
PHMB220024010027082200003,안경박사 월곶점,"경기도 시흥시 월곶중앙로 64, 108호 (월곶동, 풍산프라자 )",031-404-3993,37.3892899,126.7384096,1,1,2002-12-17
PHMB220253780062082200001,란돌트아이케어(LANDOLT EYE CARE),"경기도 성남시 수정구 위례광장로 300, 중앙타워 1층 106,107호 (창곡동)",031-751-1909,37.4735946,127.1426179,0,0,2002-12-17
PHMB220024640131082200015,아이원,"전북특별자치도 전주시 덕진구 벚꽃로 57, 103,104,105호 (진북동, 우성아파트상가)",063-273-5825,35.8305115,127.1348624,0,0,2002-12-13
PHMB220025280165082200004,비젼센터 안경원,경상남도 창원시 마산합포구 서성로 3 (중앙동3가),055-222-2277,35.1980198,128.569697,1,1,2002-12-12
PHMB220024030022082200005,남대문안경원,경기도 의왕시 철도박물관로 75 (삼동),031-461-7798,37.3202684,126.9492685,0,0,2002-12-09
PHMB220023050034082200004,시선안경,서울특별시 동대문구 경희대로 14 (회기동),02-968-1002,37.5928811,127.0526459,1,1,2002-12-09
PHMB220024060023082200002,아이센스안경원,"경기도 파주시 금정12길 20 (금촌동, 아이센스안경)",031-945-7979,37.7596581,126.7760875,1,1,2002-12-07
PHMB220025350029082200007,1001안경원서김해점,경상남도 김해시 금관대로 1188 (외동),055-334-0509,35.2331568,128.8529195,0,0,2002-12-03
PHMB220053650023082200030,글라스빌안경콘택트,대전광역시 중구 계백로 1687 (오류동),,36.3212359,127.4069538,0,0,2002-12-03
PHMB220024670076082200008,일공공일안경나운점,전북특별자치도 군산시 하나운로 82 (나운동),,35.9656108,126.7029435,0,0,2002-11-30
PHMB220024640131082200014,안경나라 서서학점,전북특별자치도 전주시 완산구 장승배기로 366 (서서학동),,35.8041607,127.1499451,0,0,2002-11-27
PHMB220024010027082200004,눈안경원,경기도 시흥시 정왕대로 230 (정왕동),031-506-2002,37.3450712,126.7383615,1,1,2002-11-26
PHMB220023670022082200002,1001안경콘택트노은점,대전광역시 유성구 은구비남로33번길 29 (지족동),042-477-7666,36.3736978,127.3190543,1,1,2002-11-26
PHMB220023450022082200004,팔레스안경원,대구광역시 북구 칠곡중앙대로 404 (태전동),,35.9319428,128.5485322,0,0,2002-11-25
PHMB220023240033082200006,으뜸플러스안경(서울둔촌점),"서울특별시 강동구 양재대로 1355, 1층 (성내동)",02-478-1037,37.5275199,127.1354297,0,0,2002-11-21
PHMB220023160034082200005,아트싸이클안경,"서울특별시 구로구 오류로8길 6, 1층 (오류동)",02-2615-8744,37.4908924,126.8408717,1,1,2002-11-21
PHMB220023740106082200008,글라스안경,경기도 수원시 영통구 태장로 87(망포동),031-203-3788,37.2395383,127.0555271,0,0,2002-11-19
PHMB220023420023082200003,안경과 사람,대구광역시 동구 아양로 65-5 (신암동),,35.8829345,128.6209558,0,0,2002-11-19
PHMB220023410023082200006,J&K 안경콘택트,"대구광역시 중구 달구벌대로 지하 2100, C417,418호 (덕산동, 반월당역)",,35.8659803,128.5930718,1,1,2002-11-19
PHMB220025540016082200001,파란안경 렌즈타운,경기도 광주시 중앙로145번길 2 (경안동),031-767-8250,37.4128796,127.2568014,1,1,2002-11-18
PHMB220023780064082200011,안경박사 미금점,"경기도 성남시 분당구 돌마로 67, 1층 102호 (금곡동, 금산젬월드)",,37.3506182,127.1093922,2,2,2002-11-16
PHMB220023160034082200004,오렌즈안경원(개봉점),"서울특별시 구로구 남부순환로97길 3, KS프리미어빌딩 106호 (개봉동)",02-2611-0064,37.4942213,126.8581584,1,1,2002-11-15
PHMB220023060034082200005,안경창고싸군(중화점),"서울특별시 중랑구 동일로 791, 파크랜드 1층 (중화동)",02-432-0791,37.6012217,127.0790703,1,1,2002-11-15
PHMB220023270022082200001,다비치안경 수정점,부산광역시 동구 고관로 105-1 (수정동),051-442-0080,35.1285461,129.0458576,1,1,2002-11-13
PHMB220024090000082200002,안경박사,"경기도 김포시 사우중로 82, 101호 (사우동, 사우프라자)",031-998-8970,37.6219496,126.72116,1,1,2002-11-12
PHMB220023330024082200001,해운대안경,부산광역시 해운대구 해운대로 634 (우동),051-741-5533,35.1641865,129.159974,1,1,2002-11-12
PHMB220023990029082200002,일공공일안경,경기도 남양주시 퇴계원읍 퇴계원로 60,031-571-2227,37.6521319,127.1425401,1,1,2002-11-08
PHMB220023180034082200016,아이스쿨안경원,"서울특별시 영등포구 도림로 300, 1층 (신길동)",02-844-0041,37.5047081,126.902994,1,1,2002-11-08
PHMB220024680066082200005,안경매니져 모현점,전북특별자치도 익산시 고현로 110 (모현동1가),063-842-0707,35.9469307,126.9439335,1,1,2002-11-06
PHMB220023740106082200007,바라봄 안경 수원망포점,"경기도 수원시 영통구 영통로 124, 중앙프라자 1층 (망포동)",031-273-1076,37.2390271,127.0564945,1,1,2002-11-04
PHMB220025350029082200006,굿모닝안경,경상남도 김해시 대청로 121 (대청동),055-312-0340,35.1859195,128.7978232,0,0,2002-11-02
PHMB220025080035082200007,월드안경원,경상북도 구미시 인동36길 7 (구평동),,36.09389,128.4326947,1,1,2002-11-01
PHMB220023230034082200003,샬롬안경,"서울특별시 송파구 중대로 24 (문정동, 훼미리상가 131호)",26916234,37.4886418,127.1142567,1,1,2002-11-01
PHMB220023450022082200003,피플안경원,대구광역시 북구 칠곡중앙대로 355 (태전동),,35.9275317,128.5471854,0,0,2002-10-31
PHMB220023410023082200003,밀라노 안경,"대구광역시 중구 동성로 39 (동성로2가,엑슨밀라노 3층 306호)",,35.8706258,128.5952552,0,0,2002-10-31
PHMB220023200033082200007,일공공일안경원(봉천점),"서울특별시 관악구 은천로 110, 1층 104-6호 (봉천동, WS타워)",,37.4868229,126.9473666,1,1,2002-10-30
PHMB220024640131082200012,안경나라 평화본점,전북특별자치도 전주시 완산구 모악로 4673 (평화동2가),,35.7887336,127.1345934,1,1,2002-10-29
PHMB220023740031082200002,아이닥터안경,경기도 수원시 장안구 서부로 2129 (율전동),031-298-1393,37.2986818,126.9711,0,0,2002-10-29
PHMB220023050034082200003,1001안경전농점,서울특별시 동대문구 전농로 113 (답십리동),02-2217-7841,37.5751728,127.0572749,1,1,2002-10-29
PHMB220025380021082200005,보아스안경콘택트,"경상남도 양산시 서창로 139 (삼호동, 1001안경)",055-366-5353,35.4130587,129.1685942,1,1,2002-10-28
PHMB220025020056082200003,안경박사포항점,경상북도 포항시 북구 중앙상가길 2 (대흥동),054-244-0084,36.0359331,129.3617971,1,1,2002-10-28
PHMB220025370025082200001,지오안경콘택트,경상남도 거제시 옥포로 192 (옥포동),055-687-2277,34.8920227,128.6915791,1,1,2002-10-26
PHMB220023940140082200004,클라우스안경,"경기도 고양시 일산서구 중앙로 1455, 대우시티프라자 106, 107호 (주엽동)",031-913-5005,37.6710255,126.7584269,1,1,2002-10-25
PHMB220023530019082200003,예스안경원,"인천광역시 남동구 만수로 39 (만수동, 만수프라자 2층)",032-467-9811,37.4605252,126.7326853,0,0,2002-10-25
PHMB220023380023082200003,아이젠트리 수영점,부산광역시 수영구 연수로 407 (수영동),051-757-8880,35.1686932,129.113853,1,1,2002-10-25
PHMB220024630020082200001,아이디어안경원,충청남도 당진시 계성3길 6 (읍내동),041-357-1009,36.898147,126.6345736,1,1,2002-10-23
PHMB220024300012082200001,1001안경,강원특별자치도 철원군 동송읍 이평로 64,033-455-0727,38.2096053,127.2166374,1,1,2002-10-23
PHMB220023630020082200003,서전안경,"전남광주통합특별시 광산구 첨단강변로99번길 22 (쌍암동,롯데마트첨단점)",,35.216667,126.8518659,0,0,2002-10-18
PHMB220023070034082200006,렌즈미 석계역점,서울특별시 성북구 한천로78길 68 (석관동),02-962-8766,37.6135686,127.0650876,1,1,2002-10-18
PHMB220025280165082200003,눈나라안경원,경상남도 창원시 마산회원구 내서읍 광려천북로 184-1,,35.2663238,128.5231433,1,1,2002-10-17
PHMB220023860049082200006,밝은눈안경,경기도 부천시 원미구 상동로 69 (상동),032-327-9229,37.5038674,126.7521197,0,0,2002-10-17
PHMB220023690018082200002,미소안경원,울산광역시 중구 구교로 113 (학성동),,35.5561902,129.336652,1,1,2002-10-17
PHMB220024700020082200002,내누네안경원,전북특별자치도 남원시 용성로 228 (도통동),063-635-6007,35.4176863,127.3969018,1,1,2002-10-16
PHMB220023940139082200002,렌즈미&아이미안경마두점,경기도 고양시 일산동구 일산로 236 (마두동),,37.6574749,126.788643,1,1,2002-10-14
PHMB220024390029082200001,갤러리안경콘텍트,충청북도 충주시 계명대로 30 (칠금동),043-847-6767,36.9822445,127.9175277,0,0,2002-10-11
PHMB22002482002608221300022,성모안경,전남광주통합특별시 순천시 이수로 319 (조례동),061-722-0061,34.9540617,127.5184424,1,1,2002-10-10
PHMB220023830077082200004,비젼센타안경원,"경기도 안양시 동안구 시민대로 300 (관양동, 월드마트 1층)",031-388-2676,37.3950522,126.9633978,0,0,2002-10-08
PHMB220025380021082200002,으뜸플러스안경양산덕계점,경상남도 양산시 덕계로 99 (덕계동),055-387-8999,35.3763101,129.152746,1,1,2002-10-04
PHMB220023660023082200002,눈이넷안경원변동점,"대전광역시 서구 도산로 209, 1층 일부호 (변동)",042-524-2507,36.3270877,127.3797465,1,1,2002-10-04
PHMB220024030022082200004,안경마트,"경기도 의왕시 계원대학로 10, 105호 (내손동, 대림프라자)",,37.3796687,126.9723415,0,0,2002-10-02
PHMB220023140033082200003,안경 창고 싸군,서울특별시 양천구 신목로 85 (신정동),26446741,37.5226838,126.8741831,0,0,2002-09-27
PHMB220024640131082200009,아이빌안경원,전북특별자치도 전주시 완산구 소대배기로 28 (평화동2가),,35.7868666,127.1331876,0,0,2002-09-23
PHMB220024080023082200002,안경마을,경기도 안성시 공도읍 진사길 20,,36.9923613,127.1381115,0,0,2002-09-19
PHMB220023860049082200005,남대문안경,"경기도 부천시 원미구 상동로 105, 102호 (상동, 현해프라자)",032-325-3270,37.5068024,126.7526864,0,0,2002-09-19
PHMB220243000034082200002,베로니안경원,"서울특별시 종로구 낙산길 196, 창신쌍용아파트 2지구 상가 1층 12호 (창신동)",02-920-7930,37.580442,127.0116616,1,1,2002-09-19
PHMB220025350029082200005,아이센스안경원삼정점,경상남도 김해시 활천로36번길 33 (삼정동),055-339-0110,35.2327637,128.896404,0,0,2002-09-18
PHMB220025320022082200001,으뜸아이안경,"경상남도 창원시 진해구 용원로 9, 엠파이어 1층 107호 (용원동)",055-552-1335,35.1008417,128.810498,2,1,2002-09-12
PHMB220025060023082200001,아이빌안경콘택트,경상북도 김천시 자산로 158-5 (성내동),054-435-7080,36.1244682,128.1181101,1,1,2002-09-12
PHMB220023510021082200001,안경닥터,인천광역시 미추홀구 소성로 200 (학익동),032-876-1155,37.4404251,126.6701337,0,0,2002-09-12
PHMB220023090033082200005,안경박사(신방학점),"서울특별시 도봉구 방학로 173, 1층 101호 (방학동)",34923488,37.6622491,127.0327821,0,0,2002-09-11
PHMB220024670076082200005,안경친구,전북특별자치도 군산시 새만금북로 706 (내초동),,35.9525911,126.6135017,1,1,2002-09-10
PHMB220023420023082200002,애안당 안경원,대구광역시 동구 국채보상로 801 (신천동),,35.8682791,128.6182273,0,0,2002-09-10
PHMB220023930162082200004,쿠아안경,"경기도 안산시 상록구 석호로 209, 1층 (사동)",031-487-1214,37.2949452,126.8540753,1,1,2002-09-09
PHMB220023050034082200002,경희대안경원,"서울특별시 동대문구 회기로 128-1, 101호 (회기동)",02-960-6595,37.5913942,127.050683,1,1,2002-09-09
PHMB220023030033082200002,LOOK OPTICAL(룩옵틱컬안경원),"서울특별시 성동구 마조로 17, 1층 (행당동)",02-2281-6070,37.5595849,127.040424,0,0,2002-09-09
PHMB220023210034082200005,알파안경,"서울특별시 서초구 사임당로 143, 102호 (서초동, 폭스타운)",,37.492003,127.0251141,0,0,2002-09-06
PHMB220023050034082200001,글라스닥터 안경원 신이문역점,서울특별시 동대문구 신이문로28길 2 (이문동),02-3295-1001,37.6029553,127.06665,1,1,2002-09-05
PHMB220023940140082200003,폴라리스,"경기도 고양시 일산서구 강성로 139, 1층 (주엽동)",,37.6715435,126.7601363,1,1,2002-09-04
PHMB220023140033082200002,아이브랩안경,"서울특별시 양천구 목동동로 257, B1층 (목동, 목동현대백화점)",21632614,37.5269702,126.8749137,2,1,2002-08-30
PHMB220023070034082200004,이안경콘택트,서울특별시 성북구 돌곶이로22가길 27 (석관동),02-957-3430,37.6093115,127.060169,1,1,2002-08-30
PHMB220023600020082200006,아이룩안경,"전남광주통합특별시 서구 화운로23번길 2, 1층 (화정동)",062-367-5757,35.1429854,126.8840849,1,1,2002-08-28
PHMB220025380021082200008,갤러리안경원,경상남도 양산시 중앙로 146 (중부동),,35.3437566,129.0382401,1,1,2002-08-28
PHMB220023860049082200004,굿아이안경,경기도 부천시 원미구 길주로77번길 61 (상동),032-326-4007,37.5076339,126.7522371,0,0,2002-08-28
PHMB220025310029082200001,아이젠트리 경상대칠암캠퍼스점,경상남도 진주시 동진로 32 (칠암동),,35.1789408,128.0944847,1,1,2002-08-27
PHMB220023620020082200006,새한안경콘택트,전남광주통합특별시 북구 동문대로 118 (두암동),062-266-1130,35.173521,126.9259284,1,1,2002-08-26
PHMB220025080035082200006,아이리스안경원,경상북도 구미시 구미중앙로 48 (원평동),,36.1301743,128.3281386,1,1,2002-08-25
PHMB220023620020082200005,클릭안경,전남광주통합특별시 북구 삼정로 119-1 (두암동),062-269-6269,35.171595,126.9356674,1,1,2002-08-24
PHMB220023530019082200002,안경사랑안경원,"인천광역시 남동구 남촌동로3번길 35 (남촌동, 1층일부)",032-468-9991,37.4312518,126.7158253,0,0,2002-08-20
PHMB220023830076082200003,안경닥터,경기도 안양시 만안구 장내로 64 (안양동),031-442-9009,37.3941453,126.9159096,0,0,2002-08-19
PHMB220023100034082200005,일공공일태능점,서울특별시 노원구 공릉로46길 3 (공릉동),02-978-1002,37.6273013,127.07904,0,0,2002-08-16
PHMB220023600020082200005,안경채널,"전남광주통합특별시 서구 염화로 75, 1층 (화정동)",062-376-5955,35.1413488,126.8736251,1,1,2002-08-14
PHMB220024790046082200001,안경나라,전북특별자치도 부안군 부안읍 석정로 223,,35.7258885,126.737649,1,1,2002-08-09
PHMB220024050149082200004,하나안경콘택트,경기도 용인시 수지구 동천로 27 (동천동),031-263-3397,37.3409169,127.0998778,1,1,2002-08-09
PHMB220025090024082200002,이선우안경,경상북도 영주시 중앙로 87 (영주동),054-633-0070,36.8232156,128.6245818,1,1,2002-08-08
